223d48cc-0009-4765-a26e-094a09b27a7b,0.613757902,1,0.99009901,
8f3112ef-8474-45bb-85bd-9ae1fe2ed1be,1.027256582,2,1.98019802,<=1
5f5a3f5d-2284-4e95-a5e8-a2fd18057443,1.189451431,3,2.97029703,
14a08ffa-4c7f-48a7-901a-dca87250d2f5,1.573672241,4,3.96039604,
0a40c0a5-8340-4bb8-a660-67ff4727e9ea,1.700629422,5,4.95049505,
3ac1684d-81b9-4817-83ab-71a5a77124a1,1.849690507,6,5.940594059,
0d8fd54c-0004-45cd-8088-9aaf8baafb08,1.911541881,7,6.930693069,<=2
45179881-feab-4bb6-88c7-0d7e0fa45046,2.123079848,8,7.920792079,
cd6f46bb-7cb4-4175-8025-a1a09bdc8f02,2.17256212,9,8.910891089,
4d1d6d96-392a-4622-8aa0-bc0e90a40a7f,2.739808649,10,9.900990099,
06ec52a8-da20-4033-a0e4-9548e70e517c,3.036684691,11,10.89108911,
af5b69f1-af50-4677-b7fe-e8079f761d39,3.057915964,12,11.88118812,
0686a4ab-33b5-4a90-b15d-253c1301f654,3.105380956,13,12.87128713,
fdc0f8f5-8acb-4238-9c37-caa60325e9b3,3.303536878,14,13.86138614,
5207425c-5e30-4fab-a388-5cc7213b86b1,3.6705153,15,14.85148515,
864d92f2-6626-4d0b-a973-beaffa00936f,3.67126799,16,15.84158416,
b655aab4-3010-4f41-b56c-fd47bfcfb489,4.049524884,17,16.83168317,<=4
50a65c13-6d56-416e-8be1-5c86f01ca4d5,4.245827252,18,17.82178218,
3f8a4987-8056-4339-b28c-2622414727f4,5.502976176,19,18.81188119,
27c802d0-b707-415e-9b88-7ef9b32ba442,5.884086102,20,19.8019802,<=6
e5c02891-2e4c-4ab4-b785-dba7dfbe3718,6.601866874,21,20.79207921,
5cad6618-2085-45a0-9e4a-2610fe4041e7,6.737144753,22,21.78217822,
366417ba-a703-40af-952e-5dab972599d2,6.932716697,23,22.77227723,
5561dd7b-6e0d-4d02-8369-b2137204f9b4,7.064539991,24,23.76237624,
6efbd472-7252-4a23-b100-f662db8973e7,7.178274161,25,24.75247525,
76c0571a-4ecf-4bb5-9f4b-b83f8def2102,7.355282275,26,25.74257426,
89b5c6f9-acc3-4fd7-90f7-b3a669ca3e49,7.616964245,27,26.73267327,<=8
2e459017-b253-40ba-896b-5e21a16a9b7a,8.903952034,28,27.72277228,
f90530fa-8f12-4189-8196-a06ec6f5e21b,9.297196412,29,28.71287129,<=10
b6e6bbc1-1982-452f-8698-4544c550fe9a,10.63682547,30,29.7029703,
c73bfe2a-94da-481d-bebe-0fddd2eb5e86,11.1467512,31,30.69306931,
d0cc84c5-e727-4dcf-baf5-9812d64cf25f,11.41150912,32,31.68316832,
7c52d860-1070-4b29-af5f-abac9e4b0170,11.62969466,33,32.67326733,
9e633297-5ee3-4ecb-846a-90e7c16d263c,11.81826568,34,33.66336634,<=12
7632ab2d-1a34-4fb3-b4af-04b68c88e98a,12.18329495,35,34.65346535,
e9efce2c-41ba-491e-99bf-c476e1aac6e1,12.42345142,36,35.64356436,
e167a78b-99cf-48b7-8fb0-b5f5b9b2b29a,12.42885189,37,36.63366337,
d6461819-5a5e-48f5-ac23-b76289767153,12.54769125,38,37.62376238,
7cbd0be4-4b0b-4b51-8fa2-6e3f57732cb8,13.06240558,39,38.61386139,
d815dda5-979b-4812-b4d8-aeaa0f1b06c0,14.63118251,40,39.6039604,
0f975900-c5ab-4428-b998-424b8369815f,15.23705726,41,40.59405941,<=15
5897c863-883d-4e49-9de2-ffaf6744decf,16.04731777,42,41.58415842,
bfcdad1d-96bc-417d-9aff-dc6d824bc501,16.32711695,43,42.57425743,
f5e31b10-7056-4d90-a04a-df20d42c02d0,16.70850735,44,43.56435644,
fcb71866-6d96-4480-a8e0-d9f670214f2a,16.96751666,45,44.55445545,
3a5ae65f-faa7-4d38-84b9-cb724085bba3,17.08392554,46,45.54455446,
8ebd894c-a25d-4dc3-8907-da70b400a57f,17.50761321,47,46.53465347,
689fbf51-f278-4d75-b1ed-152de8bccaa7,17.5765184,48,47.52475248,
65a658f8-83e1-4dd1-a94f-fe5be40613ef,17.63846334,49,48.51485149,
08aa2105-0593-453a-9a6e-8462e7f6b44d,17.72610309,50,49.5049505,
a49e1b71-7c59-40e6-b2c6-cf6546fe1050,18.76269419,51,50.4950495,
3eee8a77-496a-436a-8928-d4fbd4879f10,19.04825841,52,51.48514851,
ff3c55e5-e620-4883-a0da-883a9af9b995,19.58272475,53,52.47524752,
8d4d421c-ee3b-4f1d-b48b-9510c1f55d79,19.87666124,54,53.46534653,<=20
d6042787-5ec1-4b82-818d-fb6bb7fd4977,20.51221076,55,54.45544554,
d240a187-5b00-4cf6-bebc-ed4f4ab797c3,21.61440478,56,55.44554455,
9955213c-937e-418e-8523-f0c502d22885,21.77365728,57,56.43564356,
f204de0c-e91d-4c4b-964b-3c0aa18532ef,22.1535775,58,57.42574257,
c4d3ef50-7ea0-441b-abbc-95d00581dc23,22.18455997,59,58.41584158,
be39db9e-aba2-4455-8e80-550c3419463d,22.33643822,60,59.40594059,
dc1bb0ea-3696-4eec-90e4-e182535a8f24,22.78535021,61,60.3960396,
d51099f5-451a-4140-b207-579d2dd4b5c0,24.49520194,62,61.38613861,
fae2aaae-0baf-449f-943e-701eabfe0546,24.72310548,63,62.37623762,
50d3bb0c-03c0-49e0-813d-5380027c7136,24.997325,64,63.36633663,
d0910a06-ae1b-4183-8b79-cb7e62b2c2b1,27.21953605,65,64.35643564,
d03be2c2-a205-4a23-82e9-c15cb0e8441d,27.24138262,66,65.34653465,
c8970e9b-39c7-4193-a65e-c684881810d1,28.65553919,67,66.33663366,
faa63501-b609-4691-b898-de4ff458f98c,29.13172596,68,67.32673267,
e73937fd-28dd-45b7-ab86-506352994b00,29.1476671,69,68.31683168,
cfabc8e1-b1f2-497a-b9c3-ca2a2c6e4dd0,29.70077871,70,69.30693069,<=30
c4463bc4-408d-465c-affe-c5352acd302d,31.87426262,71,70.2970297,
c13174cd-4130-4eb0-86c0-00a4701ca66e,32.76996504,72,71.28712871,
c3152b79-faba-4c02-9591-6e4bd5cacfde,33.0993296,73,72.27722772,
de90a09c-0497-4a53-9dc4-6b702a3aca4d,34.16827095,74,73.26732673,
ed290e49-3da5-418f-a434-355ce865e6eb,35.84309751,75,74.25742574,
7800f1e7-bcb5-4674-99db-cdbee3730409,36.21778965,76,75.24752475,
12cd1cd8-92c0-4d7d-9e5d-2e5bf67d13a0,37.2243836,77,76.23762376,
4de31881-4072-4724-9515-b2b70b8b5999,41.03168305,78,77.22772277,<=40
8f5c0e22-52cc-4191-90f2-c12059ca89e3,42.811018,79,78.21782178,
ee726836-6793-43b7-a2e2-ffea0bb297f8,43.1339898,80,79.20792079,
8d34dd5a-454f-496d-8664-dd7bc53f969a,43.57471063,81,80.1980198,
1c4ca3f8-486d-400b-96b1-a2b5fc43ccc6,44.0910357,82,81.18811881,
5c6e8902-ca52-429f-b2c0-d59cb581f750,45.69598176,83,82.17821782,
908f3666-12b5-4139-be9c-0dc2b0cb0fd7,47.47495774,84,83.16831683,
2e7bacc9-a774-40a4-a808-b92abf3d70ea,48.64489394,85,84.15841584,<=50
6ae0301a-35f1-4ed3-9ba0-d12fa4a0c448,61.51109961,86,85.14851485,
df189a65-9522-4af2-99f9-bbe5d23f9850,61.75887396,87,86.13861386,
4f59e525-88b5-4382-bcf4-cd124db43872,64.83589738,88,87.12871287,
bf55e322-8085-4249-bb64-6df7315e6c61,68.16100581,89,88.11881188,
f2e095f2-0033-4beb-b7d0-18a61b2d8592,68.33048537,90,89.10891089,
bf2e1773-1ff7-4f11-ade2-fa7d904a70ee,70.08046217,91,90.0990099,<=70
5328a0bf-813d-4071-a328-d8467be6c8c2,70.17960508,92,91.08910891,
33cb2eea-a769-4fb1-9494-ccdd0020c2c8,81.62250716,93,92.07920792,
18dc91f9-0420-4744-a8e7-0dc06ebf9f9c,102.5406931,94,93.06930693,
ef2809fe-8d66-496a-bc5b-794a29c1df64,103.7698632,95,94.05940594,
de87071f-e95b-4025-bc1b-3fd2367e6346,105.1200101,96,95.04950495,
19a66079-d063-47fe-a8dc-f636988bfbd1,105.7598624,97,96.03960396,
9ed2cbaf-d714-411c-8e71-2db2a56ecf16,109.3419565,98,97.02970297,
f85c3800-5dc4-43dd-bef7-a5beaa4af147,109.6326706,99,98.01980198,
5657887b-46f5-4e0a-8d6d-60ea8f2e472e,119.3405168,100,99.00990099,
e01b894c-c370-45ba-97a1-1e2d8e00fbed,123.4282494,101,100,<=125
